row,path,generator,is_real,split,label,content,content_label_source,annotator,review_status
6143,C:\datasets\genimage_norm_crop\ADM\imagenet_ai_0508_adm\NATURE\n03627232_18622.jpg,real,1,cross_generator_test,0,,,,unreviewed
6144,C:\datasets\genimage_norm_crop\WildFake\AI\other\other_002781.jpg,wildfake_other,0,cross_generator_test,1,,,,unreviewed
6146,C:\datasets\genimage_norm_crop\WildFake\AI\ddim\ddim_003551.jpg,wildfake_ddim,0,cross_generator_test,1,,,,unreviewed
6147,C:\datasets\genimage_norm_crop\real_extra\places365\food_08761.jpg,real_extra,1,cross_generator_test,0,,,,unreviewed
6148,C:\datasets\genimage_norm_crop\real_extra\places365\cars_04328.jpg,real_extra,1,cross_generator_test,0,,,,unreviewed
6149,C:\datasets\genimage_norm_crop\ADM\imagenet_ai_0508_adm\NATURE\n02825657_3087.jpg,real,1,cross_generator_test,0,,,,unreviewed
6150,C:\datasets\genimage_norm_crop\real_extra\places365\food_01751.jpg,real_extra,1,cross_generator_test,0,,,,unreviewed
6151,C:\datasets\genimage_norm_crop\glide\imagenet_glide\NATURE\n03599486_803.jpg,real,1,cross_generator_test,0,,,,unreviewed
6152,C:\datasets\genimage_norm_crop\real_extra\places365\food_06248.jpg,real_extra,1,cross_generator_test,0,,,,unreviewed
6153,C:\datasets\genimage_norm_crop\glide\imagenet_glide\NATURE\n02115913_2489.jpg,real,1,cross_generator_test,0,,,,unreviewed
6154,C:\datasets\genimage_norm_crop\ADM\imagenet_ai_0508_adm\NATURE\n02963159_10166.jpg,real,1,cross_generator_test,0,,,,unreviewed
6155,C:\datasets\genimage_norm_crop\unseen_generators\dcgan_pretrained\dcgan_04670.jpg,dcgan_unseen,0,cross_generator_test,1,,,,unreviewed
6156,C:\datasets\genimage_norm_crop\unseen_generators\waifu_gan\waifu_01726.jpg,waifu_gan,0,cross_generator_test,1,,,,unreviewed
6157,C:\datasets\genimage_norm_crop\unseen_generators\fursona_gan\fursona_01985.jpg,fursona_gan,0,cross_generator_test,1,,,,unreviewed
6158,C:\datasets\genimage_norm_crop\imagenet_ai_0424_sdv5\NATURE\n02100583_23688.jpg,real,1,cross_generator_test,0,,,,unreviewed
6159,C:\datasets\genimage_norm_crop\unseen_generators\waifu_gan\waifu_00075.jpg,waifu_gan,0,cross_generator_test,1,,,,unreviewed
6160,C:\datasets\genimage_norm_crop\unseen_generators\dcgan_pretrained\dcgan_03995.jpg,dcgan_unseen,0,cross_generator_test,1,,,,unreviewed
6161,C:\datasets\genimage_norm_crop\real_extra\places365\food_07079.jpg,real_extra,1,cross_generator_test,0,,,,unreviewed
6162,C:\datasets\genimage_norm_crop\WildFake\AI\other\other_004479.jpg,wildfake_other,0,cross_generator_test,1,,,,unreviewed
6163,C:\datasets\genimage_norm_crop\unseen_generators\waifu_gan\waifu_01733.jpg,waifu_gan,0,cross_generator_test,1,,,,unreviewed
6164,C:\datasets\genimage_norm_crop\stable_diffusion_v1_4\imagenet_ai_0419_sdv4\NATURE\n02174001_4721.jpg,real,1,cross_generator_test,0,,,,unreviewed
6165,C:\datasets\genimage_norm_crop\real_extra\places365\food_09489.jpg,real_extra,1,cross_generator_test,0,,,,unreviewed
6166,C:\datasets\genimage_norm_crop\WildFake\AI\ddim\ddim_000047.jpg,wildfake_ddim,0,cross_generator_test,1,,,,unreviewed
6167,C:\datasets\genimage_norm_crop\WildFake\AI\other\other_001369.jpg,wildfake_other,0,cross_generator_test,1,,,,unreviewed
6168,C:\datasets\genimage_norm_crop\WildFake\NATURE\church\church_003142.jpg,real,1,cross_generator_test,0,,,,unreviewed
6169,C:\datasets\genimage_norm_crop\WildFake\AI\ddim\ddim_000535.jpg,wildfake_ddim,0,cross_generator_test,1,,,,unreviewed
6170,C:\datasets\genimage_norm_crop\real_extra\places365\cars_02575.jpg,real_extra,1,cross_generator_test,0,,,,unreviewed
6171,C:\datasets\genimage_norm_crop\glide\imagenet_glide\NATURE\n03891251_478.jpg,real,1,cross_generator_test,0,,,,unreviewed
6172,C:\datasets\genimage_norm_crop\unseen_generators\waifu_gan\waifu_02367.jpg,waifu_gan,0,cross_generator_test,1,,,,unreviewed
6173,C:\datasets\genimage_norm_crop\glide\imagenet_glide\NATURE\n01558993_3833.jpg,real,1,cross_generator_test,0,,,,unreviewed
6174,C:\datasets\genimage_norm_crop\unseen_generators\dcgan_pretrained\dcgan_04802.jpg,dcgan_unseen,0,cross_generator_test,1,,,,unreviewed
6175,C:\datasets\genimage_norm_crop\real_extra\places365\cars_04246.jpg,real_extra,1,cross_generator_test,0,,,,unreviewed
6176,C:\datasets\genimage_norm_crop\WildFake\AI\ddim\ddim_000131.jpg,wildfake_ddim,0,cross_generator_test,1,,,,unreviewed
6178,C:\datasets\genimage_norm_crop\WildFake\AI\other\other_002662.jpg,wildfake_other,0,cross_generator_test,1,,,,unreviewed
6179,C:\datasets\genimage_norm_crop\WildFake\AI\other\other_001457.jpg,wildfake_other,0,cross_generator_test,1,,,,unreviewed
6180,C:\datasets\genimage_norm_crop\WildFake\AI\ddim\ddim_000984.jpg,wildfake_ddim,0,cross_generator_test,1,,,,unreviewed
6181,C:\datasets\genimage_norm_crop\WildFake\AI\other\other_003703.jpg,wildfake_other,0,cross_generator_test,1,,,,unreviewed
6182,C:\datasets\genimage_norm_crop\WildFake\AI\ddim\ddim_002267.jpg,wildfake_ddim,0,cross_generator_test,1,,,,unreviewed
6184,C:\datasets\genimage_norm_crop\WildFake\AI\ddim\ddim_000288.jpg,wildfake_ddim,0,cross_generator_test,1,,,,unreviewed
6185,C:\datasets\genimage_norm_crop\glide\imagenet_glide\NATURE\n02085782_1156.jpg,real,1,cross_generator_test,0,,,,unreviewed
6186,C:\datasets\genimage_norm_crop\real_extra\places365\food_05244.jpg,real_extra,1,cross_generator_test,0,,,,unreviewed
6187,C:\datasets\genimage_norm_crop\real_extra\places365\cars_02498.jpg,real_extra,1,cross_generator_test,0,,,,unreviewed
6188,C:\datasets\genimage_norm_crop\glide\imagenet_glide\NATURE\n04273569_1372.jpg,real,1,cross_generator_test,0,,,,unreviewed
6189,C:\datasets\genimage_norm_crop\WildFake\AI\other\other_002086.jpg,wildfake_other,0,cross_generator_test,1,,,,unreviewed
6190,C:\datasets\genimage_norm_crop\WildFake\AI\ddim\ddim_002728.jpg,wildfake_ddim,0,cross_generator_test,1,,,,unreviewed
6191,C:\datasets\genimage_norm_crop\unseen_generators\dcgan_pretrained\dcgan_04261.jpg,dcgan_unseen,0,cross_generator_test,1,,,,unreviewed
6192,C:\datasets\genimage_norm_crop\real_extra\places365\food_03372.jpg,real_extra,1,cross_generator_test,0,,,,unreviewed
6193,C:\datasets\genimage_norm_crop\WildFake\AI\other\other_000535.jpg,wildfake_other,0,cross_generator_test,1,,,,unreviewed
6194,C:\datasets\genimage_norm_crop\WildFake\AI\other\other_001817.jpg,wildfake_other,0,cross_generator_test,1,,,,unreviewed
6195,C:\datasets\genimage_norm_crop\WildFake\NATURE\celebahq\celebahq_004471.jpg,real,1,cross_generator_test,0,,,,unreviewed
6196,C:\datasets\genimage_norm_crop\ADM\imagenet_ai_0508_adm\NATURE\n07745940_20422.jpg,real,1,cross_generator_test,0,,,,unreviewed
6197,C:\datasets\genimage_norm_crop\WildFake\AI\other\other_003238.jpg,wildfake_other,0,cross_generator_test,1,,,,unreviewed
6198,C:\datasets\genimage_norm_crop\unseen_generators\fursona_gan\fursona_01799.jpg,fursona_gan,0,cross_generator_test,1,,,,unreviewed
6200,C:\datasets\genimage_norm_crop\WildFake\AI\other\other_003199.jpg,wildfake_other,0,cross_generator_test,1,,,,unreviewed
6201,C:\datasets\genimage_norm_crop\WildFake\AI\other\other_004320.jpg,wildfake_other,0,cross_generator_test,1,,,,unreviewed
6202,C:\datasets\genimage_norm_crop\WildFake\AI\ddim\ddim_002189.jpg,wildfake_ddim,0,cross_generator_test,1,,,,unreviewed
6203,C:\datasets\genimage_norm_crop\unseen_generators\fursona_gan\fursona_02596.jpg,fursona_gan,0,cross_generator_test,1,,,,unreviewed
6204,C:\datasets\genimage_norm_crop\unseen_generators\fursona_gan\fursona_01758.jpg,fursona_gan,0,cross_generator_test,1,,,,unreviewed
6205,C:\datasets\genimage_norm_crop\stable_diffusion_v1_4\imagenet_ai_0419_sdv4\NATURE\n03792972_14529.jpg,real,1,cross_generator_test,0,,,,unreviewed
6206,C:\datasets\genimage_norm_crop\WildFake\AI\other\other_002114.jpg,wildfake_other,0,cross_generator_test,1,,,,unreviewed
6207,C:\datasets\genimage_norm_crop\unseen_generators\fursona_gan\fursona_02260.jpg,fursona_gan,0,cross_generator_test,1,,,,unreviewed
6208,C:\datasets\genimage_norm_crop\WildFake\NATURE\coco\coco_002253.jpg,real,1,cross_generator_test,0,,,,unreviewed
6209,C:\datasets\genimage_norm_crop\WildFake\AI\ddim\ddim_003862.jpg,wildfake_ddim,0,cross_generator_test,1,,,,unreviewed
6210,C:\datasets\genimage_norm_crop\glide\imagenet_glide\NATURE\n04366367_30472.jpg,real,1,cross_generator_test,0,,,,unreviewed
6211,C:\datasets\genimage_norm_crop\stable_diffusion_v1_4\imagenet_ai_0419_sdv4\NATURE\n02457408_412.jpg,real,1,cross_generator_test,0,,,,unreviewed
6212,C:\datasets\genimage_norm_crop\unseen_generators\fursona_gan\fursona_00442.jpg,fursona_gan,0,cross_generator_test,1,,,,unreviewed
6213,C:\datasets\genimage_norm_crop\WildFake\AI\ddim\ddim_000225.jpg,wildfake_ddim,0,cross_generator_test,1,,,,unreviewed
6214,C:\datasets\genimage_norm_crop\unseen_generators\fursona_gan\fursona_00719.jpg,fursona_gan,0,cross_generator_test,1,,,,unreviewed
6215,C:\datasets\genimage_norm_crop\unseen_generators\fursona_gan\fursona_01609.jpg,fursona_gan,0,cross_generator_test,1,,,,unreviewed
6216,C:\datasets\genimage_norm_crop\imagenet_ai_0424_sdv5\NATURE\n02107142_11354.jpg,real,1,cross_generator_test,0,,,,unreviewed
6217,C:\datasets\genimage_norm_crop\imagenet_ai_0424_sdv5\NATURE\n03991062_9219.jpg,real,1,cross_generator_test,0,,,,unreviewed
6218,C:\datasets\genimage_norm_crop\WildFake\AI\other\other_000223.jpg,wildfake_other,0,cross_generator_test,1,,,,unreviewed
6219,C:\datasets\genimage_norm_crop\unseen_generators\fursona_gan\fursona_00007.jpg,fursona_gan,0,cross_generator_test,1,,,,unreviewed
6220,C:\datasets\genimage_norm_crop\glide\imagenet_glide\NATURE\n03857828_66429.jpg,real,1,cross_generator_test,0,,,,unreviewed
6221,C:\datasets\genimage_norm_crop\stable_diffusion_v1_4\imagenet_ai_0419_sdv4\NATURE\n02480495_20724.jpg,real,1,cross_generator_test,0,,,,unreviewed
6222,C:\datasets\genimage_norm_crop\stable_diffusion_v1_4\imagenet_ai_0419_sdv4\NATURE\n02397096_7592.jpg,real,1,cross_generator_test,0,,,,unreviewed
6223,C:\datasets\genimage_norm_crop\real_extra\places365\cars_04456.jpg,real_extra,1,cross_generator_test,0,,,,unreviewed
6224,C:\datasets\genimage_norm_crop\unseen_generators\fursona_gan\fursona_02764.jpg,fursona_gan,0,cross_generator_test,1,,,,unreviewed
6225,C:\datasets\genimage_norm_crop\WildFake\AI\ddim\ddim_004338.jpg,wildfake_ddim,0,cross_generator_test,1,,,,unreviewed
6226,C:\datasets\genimage_norm_crop\ADM\imagenet_ai_0508_adm\NATURE\n03271574_404.jpg,real,1,cross_generator_test,0,,,,unreviewed
6228,C:\datasets\genimage_norm_crop\WildFake\AI\other\other_000786.jpg,wildfake_other,0,cross_generator_test,1,,,,unreviewed
6229,C:\datasets\genimage_norm_crop\glide\imagenet_glide\NATURE\n04328186_10941.jpg,real,1,cross_generator_test,0,,,,unreviewed
6230,C:\datasets\genimage_norm_crop\ADM\imagenet_ai_0508_adm\NATURE\n02814533_8306.jpg,real,1,cross_generator_test,0,,,,unreviewed
6231,C:\datasets\genimage_norm_crop\WildFake\AI\ddim\ddim_004662.jpg,wildfake_ddim,0,cross_generator_test,1,,,,unreviewed
6232,C:\datasets\genimage_norm_crop\WildFake\NATURE\church\church_002788.jpg,real,1,cross_generator_test,0,,,,unreviewed
6233,C:\datasets\genimage_norm_crop\unseen_generators\dcgan_pretrained\dcgan_04425.jpg,dcgan_unseen,0,cross_generator_test,1,,,,unreviewed
6235,C:\datasets\genimage_norm_crop\unseen_generators\fursona_gan\fursona_01940.jpg,fursona_gan,0,cross_generator_test,1,,,,unreviewed
6236,C:\datasets\genimage_norm_crop\WildFake\NATURE\imagenet\imagenet_001565.jpg,real,1,cross_generator_test,0,,,,unreviewed
6237,C:\datasets\genimage_norm_crop\imagenet_ai_0424_sdv5\NATURE\n02112350_7169.jpg,real,1,cross_generator_test,0,,,,unreviewed
6238,C:\datasets\genimage_norm_crop\unseen_generators\fursona_gan\fursona_01023.jpg,fursona_gan,0,cross_generator_test,1,,,,unreviewed
6239,C:\datasets\genimage_norm_crop\unseen_generators\fursona_gan\fursona_02220.jpg,fursona_gan,0,cross_generator_test,1,,,,unreviewed
6240,C:\datasets\genimage_norm_crop\ADM\imagenet_ai_0508_adm\NATURE\n02088094_3147.jpg,real,1,cross_generator_test,0,,,,unreviewed
6241,C:\datasets\genimage_norm_crop\unseen_generators\fursona_gan\fursona_01670.jpg,fursona_gan,0,cross_generator_test,1,,,,unreviewed
6242,C:\datasets\genimage_norm_crop\ADM\imagenet_ai_0508_adm\NATURE\n03527444_2058.jpg,real,1,cross_generator_test,0,,,,unreviewed
6243,C:\datasets\genimage_norm_crop\glide\imagenet_glide\NATURE\n02109961_16565.jpg,real,1,cross_generator_test,0,,,,unreviewed
6244,C:\datasets\genimage_norm_crop\WildFake\AI\other\other_004502.jpg,wildfake_other,0,cross_generator_test,1,,,,unreviewed
6245,C:\datasets\genimage_norm_crop\ADM\imagenet_ai_0508_adm\NATURE\n02110341_2237.jpg,real,1,cross_generator_test,0,,,,unreviewed
6246,C:\datasets\genimage_norm_crop\unseen_generators\dcgan_pretrained\dcgan_04348.jpg,dcgan_unseen,0,cross_generator_test,1,,,,unreviewed
6247,C:\datasets\genimage_norm_crop\WildFake\AI\other\other_004286.jpg,wildfake_other,0,cross_generator_test,1,,,,unreviewed
6248,C:\datasets\genimage_norm_crop\WildFake\NATURE\coco\coco_000502.jpg,real,1,cross_generator_test,0,,,,unreviewed
6249,C:\datasets\genimage_norm_crop\imagenet_ai_0424_sdv5\NATURE\n02106030_14328.jpg,real,1,cross_generator_test,0,,,,unreviewed
6250,C:\datasets\genimage_norm_crop\WildFake\AI\ddim\ddim_001385.jpg,wildfake_ddim,0,cross_generator_test,1,,,,unreviewed
6251,C:\datasets\genimage_norm_crop\imagenet_ai_0424_sdv5\NATURE\n04235860_6903.jpg,real,1,cross_generator_test,0,,,,unreviewed
6252,C:\datasets\genimage_norm_crop\real_extra\places365\food_03509.jpg,real_extra,1,cross_generator_test,0,,,,unreviewed
6253,C:\datasets\genimage_norm_crop\WildFake\NATURE\coco\coco_001076.jpg,real,1,cross_generator_test,0,,,,unreviewed
6254,C:\datasets\genimage_norm_crop\real_extra\flickr30k\flickr_01215.jpg,real_extra,1,cross_generator_test,0,,,,unreviewed
6256,C:\datasets\genimage_norm_crop\WildFake\AI\other\other_002958.jpg,wildfake_other,0,cross_generator_test,1,,,,unreviewed
6257,C:\datasets\genimage_norm_crop\unseen_generators\fursona_gan\fursona_02647.jpg,fursona_gan,0,cross_generator_test,1,,,,unreviewed
6258,C:\datasets\genimage_norm_crop\WildFake\AI\ddim\ddim_003342.jpg,wildfake_ddim,0,cross_generator_test,1,,,,unreviewed
6259,C:\datasets\genimage_norm_crop\unseen_generators\fursona_gan\fursona_00260.jpg,fursona_gan,0,cross_generator_test,1,,,,unreviewed
6260,C:\datasets\genimage_norm_crop\glide\imagenet_glide\NATURE\n02109961_60331.jpg,real,1,cross_generator_test,0,,,,unreviewed
6261,C:\datasets\genimage_norm_crop\WildFake\AI\ddim\ddim_000752.jpg,wildfake_ddim,0,cross_generator_test,1,,,,unreviewed
6262,C:\datasets\genimage_norm_crop\WildFake\AI\other\other_000285.jpg,wildfake_other,0,cross_generator_test,1,,,,unreviewed
6263,C:\datasets\genimage_norm_crop\real_extra\places365\cars_04300.jpg,real_extra,1,cross_generator_test,0,,,,unreviewed
6264,C:\datasets\genimage_norm_crop\unseen_generators\fursona_gan\fursona_00700.jpg,fursona_gan,0,cross_generator_test,1,,,,unreviewed
6265,C:\datasets\genimage_norm_crop\WildFake\AI\ddim\ddim_002384.jpg,wildfake_ddim,0,cross_generator_test,1,,,,unreviewed
6266,C:\datasets\genimage_norm_crop\unseen_generators\waifu_gan\waifu_02647.jpg,waifu_gan,0,cross_generator_test,1,,,,unreviewed
6267,C:\datasets\genimage_norm_crop\real_extra\flickr30k\flickr_00422.jpg,real_extra,1,cross_generator_test,0,,,,unreviewed
6268,C:\datasets\genimage_norm_crop\stable_diffusion_v1_4\imagenet_ai_0419_sdv4\NATURE\n01749939_6120.jpg,real,1,cross_generator_test,0,,,,unreviewed
6269,C:\datasets\genimage_norm_crop\real_extra\places365\food_08573.jpg,real_extra,1,cross_generator_test,0,,,,unreviewed
6270,C:\datasets\genimage_norm_crop\glide\imagenet_glide\NATURE\n02091831_13533.jpg,real,1,cross_generator_test,0,,,,unreviewed
6271,C:\datasets\genimage_norm_crop\glide\imagenet_glide\NATURE\n02108551_14394.jpg,real,1,cross_generator_test,0,,,,unreviewed
6272,C:\datasets\genimage_norm_crop\WildFake\AI\other\other_003253.jpg,wildfake_other,0,cross_generator_test,1,,,,unreviewed
6273,C:\datasets\genimage_norm_crop\WildFake\AI\ddim\ddim_003449.jpg,wildfake_ddim,0,cross_generator_test,1,,,,unreviewed
6274,C:\datasets\genimage_norm_crop\WildFake\NATURE\afhq\afhq_001432.jpg,real,1,cross_generator_test,0,,,,unreviewed
6275,C:\datasets\genimage_norm_crop\real_extra\places365\food_06340.jpg,real_extra,1,cross_generator_test,0,,,,unreviewed
6276,C:\datasets\genimage_norm_crop\WildFake\AI\other\other_004230.jpg,wildfake_other,0,cross_generator_test,1,,,,unreviewed
6277,C:\datasets\genimage_norm_crop\WildFake\NATURE\ffhq\ffhq_001880.jpg,real,1,cross_generator_test,0,,,,unreviewed
6278,C:\datasets\genimage_norm_crop\stable_diffusion_v1_4\imagenet_ai_0419_sdv4\NATURE\n02113624_6972.jpg,real,1,cross_generator_test,0,,,,unreviewed
6279,C:\datasets\genimage_norm_crop\WildFake\AI\ddim\ddim_000787.jpg,wildfake_ddim,0,cross_generator_test,1,,,,unreviewed
6280,C:\datasets\genimage_norm_crop\real_extra\places365\food_03477.jpg,real_extra,1,cross_generator_test,0,,,,unreviewed
6281,C:\datasets\genimage_norm_crop\ADM\imagenet_ai_0508_adm\NATURE\n02093859_2233.jpg,real,1,cross_generator_test,0,,,,unreviewed
6282,C:\datasets\genimage_norm_crop\unseen_generators\waifu_gan\waifu_00997.jpg,waifu_gan,0,cross_generator_test,1,,,,unreviewed
6283,C:\datasets\genimage_norm_crop\WildFake\AI\other\other_003801.jpg,wildfake_other,0,cross_generator_test,1,,,,unreviewed
6284,C:\datasets\genimage_norm_crop\real_extra\places365\cars_04523.jpg,real_extra,1,cross_generator_test,0,,,,unreviewed
6285,C:\datasets\genimage_norm_crop\WildFake\AI\other\other_001993.jpg,wildfake_other,0,cross_generator_test,1,,,,unreviewed
6286,C:\datasets\genimage_norm_crop\glide\imagenet_glide\NATURE\n02130308_10233.jpg,real,1,cross_generator_test,0,,,,unreviewed
6287,C:\datasets\genimage_norm_crop\WildFake\AI\other\other_002538.jpg,wildfake_other,0,cross_generator_test,1,,,,unreviewed
6288,C:\datasets\genimage_norm_crop\unseen_generators\waifu_gan\waifu_00563.jpg,waifu_gan,0,cross_generator_test,1,,,,unreviewed
6289,C:\datasets\genimage_norm_crop\WildFake\NATURE\coco\coco_004466.jpg,real,1,cross_generator_test,0,,,,unreviewed
6290,C:\datasets\genimage_norm_crop\glide\imagenet_glide\NATURE\n04099969_1443.jpg,real,1,cross_generator_test,0,,,,unreviewed
6291,C:\datasets\genimage_norm_crop\WildFake\AI\other\other_002903.jpg,wildfake_other,0,cross_generator_test,1,,,,unreviewed
6292,C:\datasets\genimage_norm_crop\real_extra\places365\food_02946.jpg,real_extra,1,cross_generator_test,0,,,,unreviewed
6293,C:\datasets\genimage_norm_crop\WildFake\NATURE\afhq\afhq_001445.jpg,real,1,cross_generator_test,0,,,,unreviewed
6294,C:\datasets\genimage_norm_crop\unseen_generators\fursona_gan\fursona_00639.jpg,fursona_gan,0,cross_generator_test,1,,,,unreviewed
6296,C:\datasets\genimage_norm_crop\WildFake\NATURE\afhq\afhq_001185.jpg,real,1,cross_generator_test,0,,,,unreviewed
6298,C:\datasets\genimage_norm_crop\unseen_generators\waifu_gan\waifu_00401.jpg,waifu_gan,0,cross_generator_test,1,,,,unreviewed
6299,C:\datasets\genimage_norm_crop\real_extra\places365\food_06380.jpg,real_extra,1,cross_generator_test,0,,,,unreviewed
6300,C:\datasets\genimage_norm_crop\ADM\imagenet_ai_0508_adm\NATURE\n03124170_7679.jpg,real,1,cross_generator_test,0,,,,unreviewed
6301,C:\datasets\genimage_norm_crop\unseen_generators\fursona_gan\fursona_00823.jpg,fursona_gan,0,cross_generator_test,1,,,,unreviewed
6302,C:\datasets\genimage_norm_crop\imagenet_ai_0424_sdv5\NATURE\ILSVRC2012_val_00028132.jpg,real,1,cross_generator_test,0,,,,unreviewed
6303,C:\datasets\genimage_norm_crop\WildFake\AI\other\other_004186.jpg,wildfake_other,0,cross_generator_test,1,,,,unreviewed
6304,C:\datasets\genimage_norm_crop\WildFake\NATURE\church\church_001140.jpg,real,1,cross_generator_test,0,,,,unreviewed
6305,C:\datasets\genimage_norm_crop\WildFake\AI\other\other_003444.jpg,wildfake_other,0,cross_generator_test,1,,,,unreviewed
6306,C:\datasets\genimage_norm_crop\WildFake\AI\ddim\ddim_000366.jpg,wildfake_ddim,0,cross_generator_test,1,,,,unreviewed
6307,C:\datasets\genimage_norm_crop\stable_diffusion_v1_4\imagenet_ai_0419_sdv4\NATURE\n01978287_13625.jpg,real,1,cross_generator_test,0,,,,unreviewed
6308,C:\datasets\genimage_norm_crop\WildFake\NATURE\afhq\afhq_002868.jpg,real,1,cross_generator_test,0,,,,unreviewed
6309,C:\datasets\genimage_norm_crop\stable_diffusion_v1_4\imagenet_ai_0419_sdv4\NATURE\n03947888_12739.jpg,real,1,cross_generator_test,0,,,,unreviewed
6310,C:\datasets\genimage_norm_crop\WildFake\NATURE\coco\coco_003205.jpg,real,1,cross_generator_test,0,,,,unreviewed
6311,C:\datasets\genimage_norm_crop\glide\imagenet_glide\NATURE\n01742172_2569.jpg,real,1,cross_generator_test,0,,,,unreviewed
6312,C:\datasets\genimage_norm_crop\WildFake\AI\ddim\ddim_001029.jpg,wildfake_ddim,0,cross_generator_test,1,,,,unreviewed
